filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_2.mat,58,0.07,3,0.1122324869570986,0.9737991266375546,0.5021834061135371,0.013100436681222707,0.9310344827586207,0.29310344827586204,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,4,0.03345067853125189,1.0,0.5953757225433526,0.0,1.0,0.41379310344827586,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,5,0.0718137836028486,0.9852941176470589,0.47058823529411764,0.0,0.9655172413793104,0.27586206896551724,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,6,0.06969557289397536,1.0,0.4578313253012048,0.0,1.0,0.39655172413793105,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,7,0.055332552330780084,1.0,0.20930232558139536,0.0,1.0,0.1896551724137931,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,8,0.05149742398361287,1.0,0.20224719101123595,0.0,1.0,0.1206896551724138,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,9,0.04435650153826942,1.0,0.3793103448275862,0.0,1.0,0.3793103448275862,0.0
../data/data_mobile_outdoor_2.mat,58,0.07,10,0.05769579909512612,1.0,0.1724137931034483,0.0,1.0,0.1724137931034483,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,280,0.07,2,1.0,0.9562251279135873,0.8180784536668562,0.19272313814667424,0.8678571428571429,0.45357142857142857,0.025
../data/data_static_outdoor_1.mat,280,0.07,3,0.13690608119972403,0.9893805309734514,0.7539823008849558,0.023008849557522124,0.975,0.675,0.0
../data/data_static_outdoor_1.mat,280,0.07,4,0.04522575807051554,1.0,0.9589201877934272,0.007042253521126761,1.0,0.9321428571428572,0.0
../data/data_static_outdoor_1.mat,280,0.07,5,0.0727012633545991,1.0,0.8441926345609065,0.0028328611898017,1.0,0.775,0.0
../data/data_static_outdoor_1.mat,280,0.07,6,0.06442745225762092,0.9976019184652278,0.8585131894484412,0.0,0.9964285714285714,0.8428571428571429,0.0
../data/data_static_outdoor_1.mat,280,0.07,7,0.029121301379637896,1.0,0.7838479809976246,0.0,1.0,0.7678571428571429,0.0
../data/data_static_outdoor_1.mat,280,0.07,8,0.03269264699983307,0.9975669099756691,0.8029197080291971,0.0,0.9964285714285714,0.775,0.0
../data/data_static_outdoor_1.mat,280,0.07,9,0.029917355303616253,1.0,0.8357142857142857,0.0,1.0,0.8357142857142857,0.0
../data/data_static_outdoor_1.mat,280,0.07,10,0.040056209817401434,1.0,0.7357142857142858,0.0,1.0,0.7357142857142858,0.0
