		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101110000    2    3    3    1    4    2    1    5  6.012897 0.645787 SUCCESS  92
101110100    2    2    2    0    1    3    4    1  5.635568 0.687978 SUCCESS  93
101111000    1    2    4    1    3    4    0    5  9.339345 0.314483 SUCCESS  94
101111100    1    3    5    1    5    2    2    3  7.770453 0.456208 SUCCESS  95
110000000    2    2    1    3    5    5    5    2  9.653786 0.290171 SUCCESS  96
110000010    3    4    4    5    3    3    1    6 11.600006 0.169963 SUCCESS  97
110000100    2    2    1    4    4    3    2    4  4.381117 0.821206 SUCCESS  98
110001000    2    3    1    2    3    2    2    2  1.524674 0.992290 SUCCESS  99
110001010    3    0    3    2    2    4    3    1  4.976899 0.760042 SUCCESS 100
110010000    6    6    2    5    2    1    0    2 17.216905 0.027928 SUCCESS 101
110010010    0    1    1    3    2    1    2    5  8.177571 0.416320 SUCCESS 102
110010100    1    2    2    1    2    3    5    2  4.976899 0.760042 SUCCESS 103
110011000    1    3    3    4    2    3    3    3  2.686448 0.952469 SUCCESS 104
110011010    4    6    2    3    1    2    3    3  7.896229 0.443672 SUCCESS 105
110100000    1    2    1    0    1    3    4    0  8.836241 0.356298 SUCCESS 106
110100010    1    3    2    0    1    1    4    2  6.420015 0.600293 SUCCESS 107
110100100    1    2    4    1    1    1    1    4  6.482903 0.593305 SUCCESS 108
110101000    2    3    2    2    0    2    2    0  5.509792 0.701955 SUCCESS 109
110101010    1    4    3    4    5    0    1    0 11.755572 0.162447 SUCCESS 110
110101100    5    4    5    2    2    1    3    2  7.896229 0.443672 SUCCESS 111
110110000    4    3    0    5    4    3    1    3  8.680676 0.369946 SUCCESS 112
110110010    2    4    1    2    2    1    3    0  5.635568 0.687978 SUCCESS 113
110110100    3    1    0    3    0    1    2    2  7.141573 0.521438 SUCCESS 114
110111000    3    4    6    3    4    2    1    3  8.869340 0.353438 SUCCESS 115
110111010    1    1    3    1    0    3    2    0  7.926019 0.440730 SUCCESS 116
110111100    2    2    3    2    5    3    0    1  6.671567 0.572447 SUCCESS 117
111000000    2    1    3    1    1    4    6    4 10.312456 0.243777 SUCCESS 118
111000010    0    2    1    2    5    2    3    6 11.944236 0.153709 SUCCESS 119
111000100    1    1    3    0    3    1    2    3  5.572680 0.694975 SUCCESS 120
111000110    7    0    3    1    2    2    3    3 12.791570 0.119225 SUCCESS 121
111001000    5    3    2    3    2    3    2    3  3.596671 0.891559 SUCCESS 122
111001010    3    2    1    5    2    3    3    4  5.291339 0.726032 SUCCESS 123
111001100    4    1    2    5    3    5    4    3  8.932228 0.348045 SUCCESS 124
111010000    1    4    1    1    0    3    7    0 17.624023 0.024229 SUCCESS 125
111010010    2    1    4    1    1    3    2    3  4.066676 0.851058 SUCCESS 126
111010100    1    2    2    3    1    0    3    2  4.725346 0.786488 SUCCESS 127
111010110    2    4    1    5    1    1    2    2  6.671567 0.572447 SUCCESS 128
111011000    1    3    0    4    2    2    2    2  4.851122 0.773363 SUCCESS 129
111011010    3    1    1    3    0    0    2    5  9.872239 0.274108 SUCCESS 130
111011100    0    4    5    2    2    1    2    2  7.518901 0.481816 SUCCESS 131
111100000    3    1    5    2    1    5    5    5 13.168899 0.106169 SUCCESS 132
111100010    0    2    3    0    2    2    2    1  6.294238 0.614310 SUCCESS 133
111100100    5    2    4    2    2    1    4    5  8.806452 0.358886 SUCCESS 134
111100110    5    2    1    2    5    3    2    2  6.923119 0.544950 SUCCESS 135
111101000    3    5    1    0    2    3    5    0 11.818460 0.159489 SUCCESS 136
111101010    1    3    3    1    1    2    2    4  4.066676 0.851058 SUCCESS 137
111101100    3    3    2    5    2    2    4    0  6.860231 0.551785 SUCCESS 138
111101110    0    3    3    1    1    1    4    1  7.267349 0.508082 SUCCESS 139
111110000    2    3    3    2    2    1    8    5 17.342681 0.026732 SUCCESS 140
111110010    5    2    4    2    2    1    2    2  5.102675 0.746548 SUCCESS 141
111110100    4    6    1    1    2    3    6    2 13.890457 0.084666 SUCCESS 142
111110110    4    2    2    4    1    3    3    2  3.470895 0.901437 SUCCESS 143
111111000    3    2    2    3    4    1    7    4 12.258676 0.140030 SUCCESS 144
111111010    5    4    1    2    0    3    5    2 10.312456 0.243777 SUCCESS 145
111111100    8    2    3    3    3    4    5    2 17.594234 0.024483 SUCCESS 146
111111110    8    2    2    5    2    3    5    1 20.010460 0.010297 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    2    1    2    3    0    3    3  4.788234 0.779952 SUCCESS   0
000000011    2    2    1    1    2    1    3    4  4.003788 0.856782 SUCCESS   1
000000101    4    1    4    3    4    1    2    1  5.950009 0.652832 SUCCESS   2
000000111    2    3    3    1    1    2    4    2  3.282230 0.915418 SUCCESS   3
000001001    2    4    2    2    0    1    2    3  4.851122 0.773363 SUCCESS   4
000001011    1    0    3    3    1    3    2    2  4.788234 0.779952 SUCCESS   5
000001101    4    1    1    3    2    2    3    3  3.345118 0.910872 SUCCESS   6
000001111    4    2    3    1    1    1    4    3  5.039787 0.753315 SUCCESS   7
000010001    3    3    1    5    0    2    2    0  9.087793 0.334944 SUCCESS   8
000010011    1    3    2    0    1    1    2    3  5.509792 0.701955 SUCCESS   9
000010101    5    1    3    1    3    2    3    3  5.165563 0.739743 SUCCESS  10
000010111    1    2    6    3    2    4    3    3  7.896229 0.443672 SUCCESS  11
000011001    2    0    4    2    4    3    3    1  5.887121 0.659874 SUCCESS  12
000011011    2    2    1    2    2    2    3    1  2.246232 0.972517 SUCCESS  13
000011101    1    1    2    2    4    5    3    4  6.923119 0.544950 SUCCESS  14
000011111    2    2    0    2    3    1    2    4  4.851122 0.773363 SUCCESS  15
000100011    5    2    2    3    0    0    0    1 11.441131 0.177934 SUCCESS  16
000100101    3    2    1    4    0    0    0    3  9.746463 0.283274 SUCCESS  17
000100111    2    2    1    1    5    1    3    2  5.761345 0.673945 SUCCESS  18
000101001    1    2    5    2    5    1    2    2  7.644677 0.468925 SUCCESS  19
000101011    5    2    5    1    3    6    2    1 13.043122 0.110374 SUCCESS  20
000101101    2    3    1    1    1    1    3    6  9.213569 0.324601 SUCCESS  21
000101111    2    3    2    0    2    5    1    0  9.024905 0.340199 SUCCESS  22
000110011    4    2    3    2    5    5    1    0 10.312456 0.243777 SUCCESS  23
000110101    5    1    2    1    4    4    3    1  7.707565 0.462545 SUCCESS  24
000110111    2    2    4    2    2    3    2    1  2.434896 0.964698 SUCCESS  25
000111001    1    4    0    1    1    6    2    3 11.755572 0.162447 SUCCESS  26
000111011    0    3    4    1    5    3    2    3  7.707565 0.462545 SUCCESS  27
000111101    3    2    2    5    4    1    2    2  5.165563 0.739743 SUCCESS  28
000111111    3    4    1    3    3    0    4    1  6.734455 0.565535 SUCCESS  29
001000011    3    2    1    3    5    1    3    3  5.165563 0.739743 SUCCESS  30
001000101    2    3    2    3    3    5    3    0  6.012897 0.645787 SUCCESS  31
001000111    1    3    2    1    2    1    1    1  4.599570 0.799391 SUCCESS  32
001001011    2    2    2    4    0    1    0    3  7.267349 0.508082 SUCCESS  33
001001101    1    4    3    0    3    3    3    1  5.824233 0.666913 SUCCESS  34
001001111    2    3    1    1    9    1    2    2 21.264912 0.006476 FAILURE  35
001010011    0    3    4    3    8    1    0    3 20.480465 0.008663 FAILURE  36
001010101    5    1    2    1    4    3    3    3  6.075785 0.638743 SUCCESS  37
001010111    8    1    2    0    2    6    2    3 22.300910 0.004388 FAILURE  38
001011011    3    1    2    0    0    2    2    3  6.357126 0.607295 SUCCESS  39
001011101    1    2    2    3    1    1    2    2  3.030678 0.932418 SUCCESS  40
001011111    3    5    6    4    4    5    2    2 13.420451 0.098179 SUCCESS  41
001100101    4    1    3    3    1    2    3    2  3.345118 0.910872 SUCCESS  42
001100111    4    1    3    3    4    6    1    0 12.007124 0.150886 SUCCESS  43
001101011    4    1    1    2    4    4    3    0  7.581789 0.475349 SUCCESS  44
001101101    1    2    1    5    1    0    4    1  9.872239 0.274108 SUCCESS  45
001101111    4    3    3    2    2    3    4    1  3.533783 0.896552 SUCCESS  46
001110101    1    1    2    5    1    3    2    4  6.734455 0.565535 SUCCESS  47
001110111    2    2    4    3    2    6    2    1  7.770453 0.456208 SUCCESS  48
001111011    2    3    5    2    4    1    3    2  5.228451 0.732903 SUCCESS  49
001111101    4    1    1    3    2    4    2    4  5.165563 0.739743 SUCCESS  50
001111111    4    3    2    1    2    1    3    2  3.282230 0.915418 SUCCESS  51
010000011    2    2    1    4    1    4    4    4  6.075785 0.638743 SUCCESS  52
010000111    2    2    0    3    3    4    1    5  7.644677 0.468925 SUCCESS  53
010001011    2    4    2    1    3    3    4    5  6.201561 0.624665 SUCCESS  54
010001111    3    4    2    3    1    2    2    2  2.497784 0.961834 SUCCESS  55
010010011    1    1    2    2    4    0    2    3  5.635568 0.687978 SUCCESS  56
010010111    2    2    4    6    1    1    1    3  9.339345 0.314483 SUCCESS  57
010011011    1    7    3    0    3    0    4    1 16.902465 0.031141 SUCCESS  58
010011111    2    2    1    1    8    1    3    2 16.118019 0.040722 SUCCESS  59
010100011    4    4    0    5    2    6    5    4 16.746899 0.032855 SUCCESS  60
010100111    0    2    3    4    5    0    2    3  9.276457 0.319514 SUCCESS  61
010101011    6    1    3    0    2    4    2    4 11.159790 0.192809 SUCCESS  62
010101111    2    2    5    0    1    7    1    3 16.180907 0.039863 SUCCESS  63
010110011    0    5    4    4    1    5    3    1 12.070012 0.148107 SUCCESS  64
010110111    2    0    3    1    0    1    1    3  7.926019 0.440730 SUCCESS  65
010111011    4    1    0    6    1    2    4    5 14.612015 0.067143 SUCCESS  66
010111111    3    4    4    4    3    2    1    6  9.779562 0.280840 SUCCESS  67
011000111    1    4    2    3    4    3    3    3  3.596671 0.891559 SUCCESS  68
011001111    2    4    6    2    5    2    1    0 12.854458 0.116956 SUCCESS  69
011010111    3    0    0    2    6    2    1    2 11.629796 0.168501 SUCCESS  70
011011111    4    0    3    1    4    1    3    1  7.456013 0.488323 SUCCESS  71
011101111    1    1    1    4    3    2    4    1  5.761345 0.673945 SUCCESS  72
011111111    3    3    1    0    2    2    2    5  6.671567 0.572447 SUCCESS  73
100000000    1    2    1    2    3    0    3    3  4.788234 0.779952 SUCCESS  74
100010000    3    3    0    2    2    2    1    2  3.940900 0.862416 SUCCESS  75
100100000    3    1    4    5    1    3    4    2  6.986007 0.538143 SUCCESS  76
100101000    2    3    2    1    0    0    5    5 11.755572 0.162447 SUCCESS  77
100110000    2    0    4    2    5    3    1    3  7.644677 0.468925 SUCCESS  78
100111000    0    2    5    2    2    3    0    2  8.240459 0.410341 SUCCESS  79
101000000    3    2    1    2    0    0    3    2  6.357126 0.607295 SUCCESS  80
101000100    4    4    1    3    3    0    2    1  6.671567 0.572447 SUCCESS  81
101001000    4    1    2    3    3    1    4    3  4.318229 0.827331 SUCCESS  82
101001100    4    2    3    4    2    4    2    3  3.659559 0.886460 SUCCESS  83
101010000    1    2    3    2    1    3    4    4  4.255341 0.833382 SUCCESS  84
101010100    3    1    2    1    3    1    4    3  4.129564 0.845248 SUCCESS  85
101011000    6    1    1    2    4    4    1    0 12.665794 0.123878 SUCCESS  86
101011100    8    1    3    1    1    1    1    1 18.471357 0.017957 SUCCESS  87
101100000    1    4    3    1    1    2    3    2  4.066676 0.851058 SUCCESS  88
101100100    0    1    2    1    3    1    2    1  6.231350 0.621335 SUCCESS  89
101101000    1    3    1    6    1    2    1    4 10.123792 0.256445 SUCCESS  90
101101100    2    3    0    1    1    3    3    1  5.572680 0.694975 SUCCESS  91
101110000    3    2    5    4    1    2    3    1  6.012897 0.645787 SUCCESS  92
101110100    1    2    0    2    3    1    1    5  8.177571 0.416320 SUCCESS  93
101111000    3    2    3    3    1    3    2    0  4.066676 0.851058 SUCCESS  94
101111100    5    0    5    2    3    4    2    0 11.944236 0.153709 SUCCESS  95
110000000    3    2    2    2    3    1    1    2  2.309120 0.970039 SUCCESS  96
110000010    0    1    2    1    2    2    1    2  5.384016 0.715853 SUCCESS  97
110000100    2    3    3    5    2    2    4    0  6.860231 0.551785 SUCCESS  98
110001000    3    2    3    2    0    1    1    3  4.788234 0.779952 SUCCESS  99
110001010    3    1    2    1    4    6    1    2  9.339345 0.314483 SUCCESS 100
110010000    2    3    4    5    2    4    3    4  6.390225 0.603608 SUCCESS 101
110010010    5    3    3    2    3    4    2    2  4.506893 0.808743 SUCCESS 102
110010100    2    2    3    5    2    2    3    7 12.258676 0.140030 SUCCESS 103
110011000    1    0    2    2    5    6    1    0 15.082020 0.057570 SUCCESS 104
110011010    2    4    0    1    0    1    0    6 15.740690 0.046246 SUCCESS 105
110100000    3    2    1    1    1    1    2    4  4.788234 0.779952 SUCCESS 106
110100010    2    6    0    2    3    2    3    6 13.827568 0.086372 SUCCESS 107
110100100    2    2    1    3    4    0    1    4  6.608679 0.579380 SUCCESS 108
110101000    3    8    3    6    2    3    6    2 24.561571 0.001844 FAILURE 109
110101010    4    1    3    0    1    2    2    4  6.608679 0.579380 SUCCESS 110
110101100    2    3    0    3    4    4    2    1  5.887121 0.659874 SUCCESS 111
110110000    1    2    2    1    5    2    2    1  5.698457 0.680967 SUCCESS 112
110110010    1    2    2    1    2    2    6    1  8.303347 0.404413 SUCCESS 113
110110100    3    2    1    6    0    3    1    4 11.034014 0.199779 SUCCESS 114
110111000    0    2    5    4    0    1    6    2 15.270684 0.054091 SUCCESS 115
110111010    1    4    3    3    0    1    3    5  8.492011 0.386941 SUCCESS 116
110111100    2    4    3    5    2    5    2    0  9.528010 0.299727 SUCCESS 117
111000000    3    1    3    2    3    1    0    1  5.572680 0.694975 SUCCESS 118
111000010    3    1    4    4    2    3    1    2  4.255341 0.833382 SUCCESS 119
111000100    0    2    5    1    1    1    3    2  8.177571 0.416320 SUCCESS 120
111000110    5    0    4    3    0    4    2    2 10.186680 0.252167 SUCCESS 121
111001000    3    3    3    3    5    7    1    3 13.231787 0.104120 SUCCESS 122
111001010    4    1    3    2    4    4    2    4  5.354227 0.719131 SUCCESS 123
111001100    2    2    3    1    2    4    0    1  5.635568 0.687978 SUCCESS 124
111010000    2    2    1    1    2    2    2    2  2.183344 0.974869 SUCCESS 125
111010010    1    2    3    2    4    1    2    2  3.219342 0.919848 SUCCESS 126
111010100    1    5    3    8    2    2    5    1 20.794906 0.007713 FAILURE 127
111010110    0    2    1    5    4    2    4    3  8.554899 0.381222 SUCCESS 128
111011000    2    4    2    1    7    5    4    2 14.863567 0.061853 SUCCESS 129
111011010    2    3    2    3    1    3    2    3  1.650450 0.989919 SUCCESS 130
111011100    2    1    6    3    1    5    8    1 24.184242 0.002134 FAILURE 131
111100000    4    2    3    2    3    0    1    1  5.698457 0.680967 SUCCESS 132
111100010    1    0    3    1    1    2    2    1  6.231350 0.621335 SUCCESS 133
111100100    6    2    4    1    9    5    1    3 29.519800 0.000257 FAILURE 134
111100110    0    2    1    2    1    2    0    1  7.800242 0.453223 SUCCESS 135
111101000    3    4    1    1    1    1    2    2  4.788234 0.779952 SUCCESS 136
111101010    2    3    2    7    1    2    3    1 11.096902 0.196269 SUCCESS 137
111101100    2    3    4    1    4    4    3    3  4.506893 0.808743 SUCCESS 138
111101110    1    2    3    4    4    2    9    1 22.426686 0.004184 FAILURE 139
111110000    2    1    3    0    3    2    1    1  5.509792 0.701955 SUCCESS 140
111110010    6    1    4    0    8    2    1    4 24.968688 0.001574 FAILURE 141
111110100    2    4    3    2    2    2    1    1  3.219342 0.919848 SUCCESS 142
111110110    2    6    2    0    2    4    4    1 11.096902 0.196269 SUCCESS 143
111111000    1    1    5    1    1    1    1    5 10.782461 0.214332 SUCCESS 144
111111010    1    5    2    5    4    0    3    1 11.096902 0.196269 SUCCESS 145
111111100    5    2    2    1    2    1    1    5  8.429123 0.392713 SUCCESS 146
111111110    3    3    1    0    2    2    2    5  6.671567 0.572447 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    3    0    4    8    1    1    0 21.202023 0.006630 FAILURE   0
000000011    4    1    1    2    5    1    3    1  7.518901 0.481816 SUCCESS   1
000000101    3    6    2    2    5    4    2    2  9.716674 0.285477 SUCCESS   2
000000111    2    0    0    2    6    0    4    0 16.588024 0.034697 SUCCESS   3
000001001    2    0    3    3    1    3    3    1  4.851122 0.773363 SUCCESS   4
000001011    3    3    4    3    2    2    1    2  2.560672 0.958842 SUCCESS   5
000001101    3    4    2    1    2    1    4    1  4.976899 0.760042 SUCCESS   6
000001111    5    1    1    5    4    1    3    0 11.881348 0.156577 SUCCESS   7
000010001    1    1    2    1    4    5    3    1  7.518901 0.481816 SUCCESS   8
000010011    1    0    2    1    2    4    2    1  6.357126 0.607295 SUCCESS   9
000010101    1    5    1    3    3    4    1    6 12.132900 0.145372 SUCCESS  10
000010111    2    1    2    1    3    3    2    2  2.309120 0.970039 SUCCESS  11
000011001    2    0    2    2    1    1    2    1  5.384016 0.715853 SUCCESS  12
000011011    1    4    5    2    3    3    1    3  6.075785 0.638743 SUCCESS  13
000011101    3    3    1    3    3    0    2    2  4.066676 0.851058 SUCCESS  14
000011111    4    1    2    3    4    0    3    3  5.950009 0.652832 SUCCESS  15
000100011    1    0    3    2    4    4    4    2  6.797343 0.558648 SUCCESS  16
000100101    0    0    3    3    1    1    1    1  8.710465 0.367306 SUCCESS  17
000100111    5    3    3    2    0    2    2    0  8.303347 0.404413 SUCCESS  18
000101001    1    3    3    0    3    2    6    4 10.312456 0.243777 SUCCESS  19
000101011    0    3    4    2    3    3    2    5  6.923119 0.544950 SUCCESS  20
000101101    6    3    5    1    1    1    2    3 11.159790 0.192809 SUCCESS  21
000101111    1    1    1    1    2    3    2    1  4.599570 0.799391 SUCCESS  22
000110011    1    0    2    5    2    1    3    2  7.393125 0.494871 SUCCESS  23
000110101    2    2    3    3    3    2    1    0  4.003788 0.856782 SUCCESS  24
000110111    1    4    2    1    4    3    1    4  5.950009 0.652832 SUCCESS  25
000111001    0    2    2    4    6    2    6    1 15.459349 0.050806 SUCCESS  26
000111011    4    3    0    4    5    2    2    3  7.833341 0.449917 SUCCESS  27
000111101    3    3    4    6    3    0    3    1 10.375344 0.239663 SUCCESS  28
000111111    1    3    2    5    3    2    2    2  4.255341 0.833382 SUCCESS  29
001000011    3    3    4    5    1    3    5    1  8.806452 0.358886 SUCCESS  30
001000101    3    2    3    0    1    2    4    1  5.698457 0.680967 SUCCESS  31
001000111    0    0    3    0    6    3    3    3 13.450240 0.097269 SUCCESS  32
001001011    0    1    3    5    2    1    3    1  8.240459 0.410341 SUCCESS  33
001001101    1    2    0    0    4    7    3    6 21.390688 0.006179 FAILURE  34
001001111    3    4    6    2    0    0    2    2 11.818460 0.159489 SUCCESS  35
001010011    2    2    3    0    3    2    2    4  4.129564 0.845248 SUCCESS  36
001010101    1    4    2    2    1    2    2    1  3.940900 0.862416 SUCCESS  37
001010111    0    0    2    2    0    4    1    2  9.620687 0.292664 SUCCESS  38
001011011    3    4    5    1    3    1    0    3  8.492011 0.386941 SUCCESS  39
001011101    1    1    4    1    1    6    3    4 11.096902 0.196269 SUCCESS  40
001011111    2    5    2    2    3    0    2    3  5.887121 0.659874 SUCCESS  41
001100101    1    2    6    2    1    1    0    2 10.719573 0.218100 SUCCESS  42
001100111    1    2    2    3    4    2    4    1  4.192453 0.839356 SUCCESS  43
001101011    5    1    2    4    3    2    1    4  6.923119 0.544950 SUCCESS  44
001101101    4    4    1    5    3    2    4    2  7.111783 0.524622 SUCCESS  45
001101111    1    2    0    4    4    5    1    4 10.249568 0.247945 SUCCESS  46
001110101    1    1    2    0    5    0    3    0 12.225577 0.141419 SUCCESS  47
001110111    6    3    0    0    5    4    3    4 15.585125 0.048718 SUCCESS  48
001111011    7    4    3    5    1    1    4    1 16.495347 0.035815 SUCCESS  49
001111101    2    2    0    2    2    0    3    1  6.294238 0.614310 SUCCESS  50
001111111    3    2    5    6    1    1    1    2 11.096902 0.196269 SUCCESS  51
010000011    5    4    1    1    2    2    3    2  5.950009 0.652832 SUCCESS  52
010000111    3    4    4    3    1    1    4    4  6.201561 0.624665 SUCCESS  53
010001011    5    3    2    1    1    3    5    2  7.770453 0.456208 SUCCESS  54
010001111    0    2    2    2    6    0    4    2 11.755572 0.162447 SUCCESS  55
010010011    2    2    3    1    2    2    2    8 14.549126 0.068529 SUCCESS  56
010010111    2    2    3    2    3    2    4    3  1.776226 0.987120 SUCCESS  57
010011011    2    2    0    1    4    3    1    1  6.420015 0.600293 SUCCESS  58
010011111    1    1    4    3    0    0    1    4  9.809351 0.278663 SUCCESS  59
010100011    2    3    0    4    3    2    2    0  6.545791 0.586333 SUCCESS  60
010100111    6    3    2    1    1    0    2    5 12.728682 0.121532 SUCCESS  61
010101011    2    6    3    2    1    3    1    2  7.644677 0.468925 SUCCESS  62
010101111    1    3    1    2    1    5    1    2  6.545791 0.586333 SUCCESS  63
010110011    4    6    1    0    1    3    3    2 11.034014 0.199779 SUCCESS  64
010110111    3    4    4    0    2    3    4    2  6.075785 0.638743 SUCCESS  65
010111011    0    1    4    3    1    5    3    2  8.429123 0.392713 SUCCESS  66
010111111    1    3    3    3    3    2    1    2  2.434896 0.964698 SUCCESS  67
011000111    3    1    3    3    2    2    3    1  2.434896 0.964698 SUCCESS  68
011001111    2    1    4    1    3    1    4    2  4.976899 0.760042 SUCCESS  69
011010111    2    2    2    4    3    2    1    5  5.165563 0.739743 SUCCESS  70
011011111    5    2    4    4    2    5    2    3  8.084894 0.425222 SUCCESS  71
011101111    3    1    0    0    4    3    3    5 10.123792 0.256445 SUCCESS  72
011111111    2    4    6    5    2    2    3    3  9.779562 0.280840 SUCCESS  73
100000000    3    3    0    4    8    2    1    0 20.417577 0.008867 FAILURE  74
100010000    3    1    1    3    2    3    4    2  3.345118 0.910872 SUCCESS  75
100100000    5    2    1    3    7    2    2    3 13.043122 0.110374 SUCCESS  76
100101000    2    1    4    0    1    5    4    2  9.276457 0.319514 SUCCESS  77
100110000    3    3    2    2    2    0    4    3  4.192453 0.839356 SUCCESS  78
100111000    2    5    1    4    2    3    6    3 10.564008 0.227647 SUCCESS  79
101000000    6    1    2    2    3    3    3    1  7.707565 0.462545 SUCCESS  80
101000100    1    2    1    4    1    1    2    5  7.456013 0.488323 SUCCESS  81
101001000    2    4    2    1    4    3    4    2  4.381117 0.821206 SUCCESS  82
101001100    0    4    5    3    3    3    2    1  7.707565 0.462545 SUCCESS  83
101010000    2    1    2    2    6    3    4    2  7.770453 0.456208 SUCCESS  84
101010100    2    3    4    3    6    1    4    2  8.806452 0.358886 SUCCESS  85
101011000    1    2    2    3    4    2    1    2  3.219342 0.919848 SUCCESS  86
101011100    2    1    2    3    0    1    1    3  5.509792 0.701955 SUCCESS  87
101100000    2    2    1    5    3    3    1    1  5.824233 0.666913 SUCCESS  88
101100100    2    3    2    4    5    3    2    4  5.417115 0.712205 SUCCESS  89
101101000    3    1    3    7    0    3    1    2 13.576016 0.093508 SUCCESS  90
101101100    6    4    6    2    2    1    2    3 13.106011 0.108254 SUCCESS  91
101110000    1    1    2    0    5    1    1    2  8.899129 0.350877 SUCCESS  92
101110100    4    3    4    0    1    1    0    6 14.360462 0.072841 SUCCESS  93
101111000    1    2    1    3    2    3    4    0  5.698457 0.680967 SUCCESS  94
101111100    1    3    3    1    5    3    2    1  5.887121 0.659874 SUCCESS  95
110000000    3    4    0    2    5    2    4    1  8.554899 0.381222 SUCCESS  96
110000010    0    0    4    0    2    2    1    1 10.405133 0.237734 SUCCESS  97
110000100    1    1    2    2    4    0    0    4  8.962017 0.345510 SUCCESS  98
110001000    6    0    3    5    3    3    5    3 14.079121 0.079726 SUCCESS  99
110001010    3    3    5    3    2    2    2    1  4.318229 0.827331 SUCCESS 100
110010000    5    2    3    5    6    1    3    4 13.294675 0.102105 SUCCESS 101
110010010    1    4    3    2    1    5    3    4  6.986007 0.538143 SUCCESS 102
110010100    4    1    1    0    2    4    1    2  7.330237 0.501457 SUCCESS 103
110011000    3    2    2    5    1    2    3    1  5.039787 0.753315 SUCCESS 104
110011010    6    3    1    3    1    1    1    6 14.549126 0.068529 SUCCESS 105
110100000    4    2    2    2    1    2    1    3  3.219342 0.919848 SUCCESS 106
110100010    2    2    2    4    0    1    2    4  5.761345 0.673945 SUCCESS 107
110100100    1    3    3    1    1    2    4    5  6.797343 0.558648 SUCCESS 108
110101000    1    3    2    3    3    3    4    1  3.408006 0.906211 SUCCESS 109
110101010    3    5    5    3    6    2    3    3 11.662895 0.166890 SUCCESS 110
110101100    3    0    2    3    4    1    3    0  7.393125 0.494871 SUCCESS 111
110110000    3    5    2    4    2    4    0    2  7.770453 0.456208 SUCCESS 112
110110010    2    4    2    2    3    4    0    1  5.824233 0.666913 SUCCESS 113
110110100    2    2    0    4    1    1    3    2  5.635568 0.687978 SUCCESS 114
110111000    4    2    0    2    6    2    1    4 11.096902 0.196269 SUCCESS 115
110111010    3    4    4    3    2    1    1    3  4.318229 0.827331 SUCCESS 116
110111100    2    2    1    2    5    4    4    3  6.138673 0.631702 SUCCESS 117
111000000    1    5    0    0    4    3    6    0 17.749799 0.023183 SUCCESS 118
111000010    2    1    1    1    4    3    3    3  4.129564 0.845248 SUCCESS 119
111000100    6    1    1    3    4    2    1    2  9.339345 0.314483 SUCCESS 120
111000110    3    0    3    4    4    2    1    2  5.887121 0.659874 SUCCESS 121
111001000    1    1    4    2    1    1    5    3  7.518901 0.481816 SUCCESS 122
111001010    5    2    1    1    2    3    2    1  5.761345 0.673945 SUCCESS 123
111001100    4    3    2    2    3    2    2    4  2.686448 0.952469 SUCCESS 124
111010000    6    2    2    1    1    0    0    5 15.082020 0.057570 SUCCESS 125
111010010    1    2    4    2    1    4    3    3  4.255341 0.833382 SUCCESS 126
111010100    1    3    2    3    3    2    5    2  4.318229 0.827331 SUCCESS 127
111010110    3    0    4    3    3    2    4    2  5.165563 0.739743 SUCCESS 128
111011000    3    4    3    3    1    1    5    0  8.492011 0.386941 SUCCESS 129
111011010    3    1    1    3    2    5    2    0  7.456013 0.488323 SUCCESS 130
111011100    4    2    1    2    3    5    4    4  7.111783 0.524622 SUCCESS 131
111100000    1    4    1    0    2    1    3    0  8.836241 0.356298 SUCCESS 132
111100010    3    1    3    3    2    2    1    2  2.372008 0.967432 SUCCESS 133
111100100    2    1    6    1    1    1    2    3  9.150681 0.329745 SUCCESS 134
111100110    3    5    0    3    4    0    1    3 10.123792 0.256445 SUCCESS 135
111101000    4    1    2    3    3    1    0    2  5.698457 0.680967 SUCCESS 136
111101010    1    5    3    5    6    1    5    3 15.836677 0.044778 SUCCESS 137
111101100    1    4    1    3    1    0    3    0  8.899129 0.350877 SUCCESS 138
